vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,total_frames,frame_rate,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution
VIDEO00002269,POST00001381,USER00002286,1024,576,10,540p,mp4,cardigan,60,"thecabincouple,pigeonforge,gatlinburg,dollywood,cabin,airbnb,mountains,smokymountains,relax,sunsetmagazine",US,"['Gatlinburg Tennessee', 'pigeon forge tennessee', 'tennessee vacation', 'gatlinburg', 'gatlinburg cabins', 'gatlinburg tennessee cabins', 'cabins in gatlinburg tn', 'gatlinburg cabin rentals', 'Tennessee Mountains', 'Pigeon Forge']",un,train/USER00002286/VIDEO00002269.mp4,2023-01-18 04:31,279,24100,297600,228,1282,297600,0,10.25,305.0,29.97002997002997,1,0.1,1.0,0.0,0.0005,0.0005,0.0,none,{}
VIDEO00001352,POST00000523,USER00003893,1024,576,212,540p,mp4,original sound,212,"Who,is,the,pip,with,pizzazz,funnygirlbwyofficial,iheartradio,broadway,bryantpark,bryantparknyc,fannybenko,funnygirl,theatre,musicals",US,[],en,train/USER00003893/VIDEO00001352.mp4,2022-08-18 19:12,287,79200,4700000,617,1213,4700000,0,8.96,6376.0,30.0,1,1.0047,1.3991,0.3944,0.0078,0.0467,0.0,none,{}
VIDEO00002107,POST00001228,USER00000073,1024,576,38,540p,mp4,Rockin' Around The Christmas Tree,60,"Park,New,York,NY,10018",US,[],en,train/USER00000073/VIDEO00002107.mp4,2022-12-30 20:19,209,47800,413600,590,1470,413600,0,1.36,1158.0,30.0,1,0.3158,1.6667,0.5,0.0086,0.0303,0.0,none,{}
VIDEO00004616,POST00003563,USER00002127,1024,576,15,540p,mp4,original sound,15,"Sign,me,up,for,the,next,one,via,Noel,Calingasan,Bryant,Park,NYC,hosted,the,annual,and,epic,game,of,musical,chairs,featuring,their,iconic,green,bistro,chairs,The,event,was,led,by,Ophira,Eisenberg,DJ,Flip,Bundlez,and,hundreds,of,players,vied,to,be,the,last,chair,standing,There,were,hundreds,of,participants,including,my,vivacious,and,talented,friend,Laura,Giromini,follow,her,Circles,of,30,players,battled,it,out,for,a,seat,in,the,winner,s,circle",GB,[],en,train/USER00002127/VIDEO00004616.mp4,2023-08-01 20:13,72,565600,23800000,1380,1150,23800000,0,5.15,459.0,30.0,1,0.8667,1.3077,0.3077,0.0011,0.0058,0.0,none,{}
VIDEO00004004,POST00002992,USER00000588,1024,576,24,540p,mp4,original sound,24,"Cosas,Gratis,para,hacer,en,nueva,york,este,verano,Peliculas,Gratis,en,Bryant,Park,Free,movies,at,Bryan,park,Free,and,fun,things,to,do,in,nyc,nyc,cosasgratis,quehacerennuevayork,quehacerennewyork,veranoennuevayork,bryantparkmovienight",US,[],es,train/USER00000588/VIDEO00004004.mp4,2023-06-21 16:07,748,127500,4300000,1762,29900,4300000,0,6.65,724.0,30.0,1,0.7083,3.0588,0.5882,0.0014,0.016,0.0,none,{}
VIDEO00004166,POST00003140,USER00000266,1024,576,13,540p,mp4,Happy Day in Paris,139,"Bryant,Park,Grill,in,Bryant,Park,Manhattan,New,York,City,newyork,newyorkcity,restaurant,bryantpark,bryantparkgrill",US,[],en,train/USER00000266/VIDEO00004166.mp4,2023-07-03 13:34,253,3976,242500,702,283,242500,0,3.62,415.0,30.0,1,0.6154,1.125,0.125,0.001,0.0033,0.0,none,{}
VIDEO00001765,POST00000916,USER00000393,1024,576,18,540p,mp4,love nwantinti (ah ah ah),145,"New,York,City,Bryant,Park,Library,letstravel,nyc",US,[],en,train/USER00000393/VIDEO00001765.mp4,2022-11-02 20:36,2778,475,4066,82,321500,4066,0,1.81,550.0,30.0,1,0.6111,1.3636,0.1818,0.0311,0.1094,0.0,none,{}
VIDEO00004013,POST00003001,USER00000588,1024,576,24,540p,mp4,sonido original,22,"Cosas,Gratis,para,hacer,este,verano,en,Nueva,York,Peliculas,Gratis,al,aire,libre,en,Bryant,Park,todo,los,Lunes,aqui,te,dejo,el,calendario,con,las,peliculas,Free,movies,at,BryantPark,en,NYC,freemovies,bryantpark,bryantparkmovienight,quehacerennuevayork,quehacerennewyork,cosasgratisennuevayork,mrbryanart",US,[],es,train/USER00000588/VIDEO00004013.mp4,2023-06-22 04:06,748,127500,4300000,1762,29900,4300000,0,4.9,723.0,30.0,1,0.625,3.5333,0.8,0.0014,0.0176,0.0,none,{}
VIDEO00001903,POST00001042,USER00003479,1024,576,85,540p,mp4,Funk Rave - Don´t Let Me Down 140 Bpm,99,"Estuve,en,el,bryantpark,y,todo,fue,magico,navidad,viviendoenusa,latinosenusa,colombianosenusa,newyork,viral,fyp",US,[],es,train/USER00003479/VIDEO00001903.mp4,2022-11-30 00:39,47,41200,426000,750,583,426000,0,3.21,2560.0,30.0,1,0.4588,1.0769,0.0769,0.0805,0.3052,0.0256,disgust,"{'disgust': 0.5, 'happy': 0.5}"
VIDEO00004203,POST00003173,USER00003005,1024,576,28,540p,mp4,original sound,28,"Yoga,en,bryantparknyc,Todos,los,martes,y,gratis,gusta,el,yoga,has,practicado,yogabryantpark,bryantpark,veranoennuevayork,midtown,nuevayork,manhattan,nyc,turismony",US,[],es,train/USER00003005/VIDEO00004203.mp4,2023-07-06 19:03,6,5727,134400,566,119,134400,0,2.37,843.0,30.0,1,0.3571,1.3,0.3,0.0013,0.0023,0.0,none,{}
VIDEO00000794,POST00000007,USER00001876,1024,576,62,540p,mp4,Happy and fun corporate music for advertising.,130,"Patinando,sobre,hielo,en,bryantpark,newyork,ny,nyc,nuevayork,foryou,parati,iceskating,invierno,invierno2021,viajes,nieve,postcovid",US,[],es,train/USER00001876/VIDEO00000794.mp4,2022-01-07 02:41,84,8643,83000,117,1055,83000,0,3.71,1874.0,30.0,1,0.5484,1.1765,0.1471,0.011,0.0844,0.0,none,{}
VIDEO00004662,POST00003605,USER00000010,1024,576,60,540p,mp4,original sound,60,"one,of,the,most,memorable,dates,Bryant,Park,NYC,just,spending,quality,time,and,enjoying,each,others,company,Wanted,to,share,a,snippet,of,my,relationship,with,yall,Grateful,for,dates,like,this,What,are,yalls,most,memorable,dates,Paramount,Plus,datenightnyc,healthyrelationship,thingstodoinnyc,relationshipcoach,personaldevelopment,bryantparkmovienight",US,[],en,train/USER00000010/VIDEO00004662.mp4,2023-08-04 18:00,603,277800,7200000,1070,73700,7200000,0,5.68,1810.0,30.0,1,0.6667,1.825,0.525,0.0355,0.3383,0.025,angry,{'angry': 1.0}
VIDEO00003906,POST00002899,USER00000243,1024,576,25,540p,mp4,Empire State of Mind (Part II) Broken Down,60,"En,mi,recorrido,por,Nueva,York,el,secreto,mejor,guardado,de,la,ciudad,oasis,de,opulencia,en,medio,del,bullicio,urbano,Este,redefine,por,completo,el,concepto,de,lujo,y,comodidad,mostrarte,por,me,sin,palabras,latinosenusa,latinpeopleinusa,newyork,nyc,bryantpark",US,[],es,train/USER00000243/VIDEO00003906.mp4,2023-06-13 16:41,12,11600,119700,727,459,119700,0,3.47,762.0,30.0,1,0.16,2.5,0.75,0.0033,0.0187,0.0,none,{}
VIDEO00002454,POST00001557,USER00001951,1024,576,28,540p,mp4,Los Pobres y los Ricos,60,"Sunday,Fun,Day,bumpercars,bryantpark,fun,nyc,lol",US,[],en,train/USER00001951/VIDEO00002454.mp4,2023-02-06 01:11,1752,1341,1096,19,1267,1096,0,1.5,857.0,30.0,1,0.5,1.2143,0.2143,0.0098,0.0412,0.0,none,{}
VIDEO00002440,POST00001543,USER00003005,1030,576,17,540p,mp4,犯错,198,"la,por,el,Nuevo,Chino,y,Bryant,Park,tiene,sus,Feliz,viernes,feliz,fin,de,semana,42,Sexta,Avenida,Los,que,por,tal,el,de,hoy,bryantpark,inviernoennuevayork,febreroennuevayork,nuevayork,manhattan,nyc,turismony",US,[],es,train/USER00003005/VIDEO00002440.mp4,2023-02-03 23:13,6,5727,134400,566,119,134400,0,2.46,510.0,30.0,1,0.1875,1.3333,0.3333,0.0108,0.0248,0.0,none,{}
VIDEO00003753,POST00002758,USER00004790,1024,576,26,540p,mp4,original sound,25,"BRYANT,Es,nuestro,parque,favorito,por,distintos,motivos,el,ambiente,su,y,la,cantidad,de,actividades,que,se,pueden,realizar,en,son,algunos,de,ellos,En,esta,nos,decidimos,por,una,tarde,de,pintura,llevando,nuestro,propios,materiales,pero,Bryant,Park,cuenta,con,Cart,su,propia,para,la,creatividad,con,materiales,y,talleres,gratis,para,que,te,diviertas,Room,un,dedicada,a,la,lectura,con,distintos,libros,que,puedes,disfrutar,y,devolver,cuando,hayas,terminado,de,leerlos,Performances,con,diferentes,presentaciones,semanales,publicadas,en,su,calendario,mensual,con,varios,juegos,de,mesa,ping,pong,o,bingo,de,Yoga,Box,o,Malabarismo,dependiendo,el,Y,muchas,actividades,puedes,visitar,el,parque,de,12,a,9pm,y,sentarte,en,el,a,disfrutar,de,la,vista,de,la,Las,fechas,para,cada,actividad,las,puedes,encontrar,en,su,Instagram,Bryant,Park,NYC,o,en,su,web,recomendamos,registrarte,en,cada,evento,para,asegurar,tu,Manhattan,BryantPark,recommendation,Nyc,Art",US,[],es,train/USER00004790/VIDEO00003753.mp4,2023-06-01 00:18,11,26,1415,16,34,1415,0,2.44,1558.0,59.94,1,0.3846,1.2,0.2,0.0245,0.1093,0.0,angry,{'angry': 1.0}
VIDEO00003226,POST00002275,USER00002548,1024,576,29,540p,mp4,original sound,29,"Para,info,visita,welovenewyork,bryantpark,bryantparknyc,newyorkcity,danceparty,springinnyc,thingstodoinnyc,nycspring,datosdeviaje,datosdenuevayork,quehacerennuevayork",US,[],es,train/USER00002548/VIDEO00003226.mp4,2023-04-21 16:47,91,98700,1000000,432,464,1000000,0,4.49,883.0,30.0,1,1.0,10.4138,1.0,0.0014,0.0166,0.0,none,{}
VIDEO00001418,POST00000587,USER00002725,1024,576,227,540p,mp4,original sound,227,"Julie,Benko,is,the,greatest,star,Still,not,over,her,performance,from,Broadway,in,Bryant,Park,Filmed,edited,by,Shoshana,bwaySHO,FunnyGirl,ImTheGreatestStar,JulieBenko",US,[],en,train/USER00002725/VIDEO00001418.mp4,2022-08-31 14:37,1940,15800,2300000,2739,17300,2300000,0,2.97,6808.0,29.97002997002997,1,0.9701,1.1101,0.0969,0.0286,0.0721,0.0,happy,"{'happy': 0.8333, 'sad': 0.1667}"
VIDEO00005054,POST00003965,USER00004353,1024,576,52,540p,mp4,original sound,52,"la,fecha,Grito,de,Independencia,en,Bryant,Park,NYC,te,lo,puedes,perder,gritodeindependecia,independenciademexico,gritomexicano,nyc,bryantpark,nycactivities,nycseptember",US,[],es,train/USER00004353/VIDEO00005054.mp4,2023-08-29 18:02,15,19000,86100,106,19,86100,0,8.91,1570.0,30.0,1,0.9231,1.1042,0.1042,0.0324,0.0461,0.0,none,{}
VIDEO00004278,POST00003243,USER00003715,1024,576,93,540p,mp4,original sound,93,"Keep,the,night,from,turnin,to,a,darker,shade,of,blue,Kayla,Pecchioni,brought,some,HOT,jazz,to,BroadwayInBryantPark,with,A,Darker,Shade,of,Blue",US,[],en,train/USER00003715/VIDEO00004278.mp4,2023-07-11 20:27,25,48600,1400000,229,124,1400000,0,5.16,2792.0,30.0,1,1.0108,1.0745,0.0745,0.0133,0.0215,0.0,happy,"{'fear': 0.25, 'happy': 0.5, 'sad': 0.25}"
VIDEO00001908,POST00001047,USER00003657,1024,576,33,540p,mp4,La Bachata,60,"Yo,bien,feliz,esperando,mi,turno,para,entrar,a,patinar,y,me,encuentro,a,Manuel,Turizo,NY,colombia,monteria,bachata,newjersey,brayanparknewyork,unaladycomotu,manuelturizo",US,[],es,train/USER00003657/VIDEO00001908.mp4,2022-11-30 18:51,285,139,1168,12,27100,1168,0,3.33,1987.0,59.94,1,0.9394,1.9677,0.7419,0.0323,0.1929,0.0,angry,{'angry': 1.0}
VIDEO00001846,POST00000990,USER00003317,1024,576,16,540p,mp4,Cariño,60,"come,check,us,out,at,our,Times,Square,location,1155,6th,vintage,sustainability,y2k,goth,thrift,haul,smallbusiness,timesquare,nyc,bryantpark,ootd,nyccollege,nycftc,swap",US,[],en,train/USER00003317/VIDEO00001846.mp4,2022-11-19 19:45,31,206,2152,135,33,2152,0,3.84,486.0,30.0,1,0.25,1.25,0.25,0.0132,0.0349,0.0,none,{}
VIDEO00001402,POST00000571,USER00002725,1024,576,91,540p,mp4,original sound,91,"The,fabulous,cast,of,A,Strange,Loop,performing,We,Wan,na,Know,at,Broadway,in,Bryant,Park,Cast,members,here,include,Kyle,Freeman,Mars,Rucker,James,Jackson,Jr,Edwin,Bates,Morrison,Reese,Antwayn,Hopper,AStrangeLoop,StrangeLoopBway,Filmed,by,bwaySHO,avery",US,[],en,train/USER00002725/VIDEO00001402.mp4,2022-08-29 21:24,1940,15800,2300000,2739,17300,2300000,0,2.15,5474.0,60.0,1,0.9121,1.494,0.4096,0.0094,0.0475,0.0,neutral,"{'angry': 0.25, 'fear': 0.25, 'neutral': 0.5}"
VIDEO00003465,POST00002492,USER00000078,1024,576,12,540p,mp4,This Year Blessing by Victor Thompson,24,"Amo,el,buen,cafe,y,como,buscar,los,mejores,de,Nueva,York,esta,es,la,parte,1,newyorkcity,nuevayork,coffee,cafeterias,bryantpark,manhattan,travel,midtownmanhattan,traveltiktok,midtown,latte,viajes",ES,[],es,train/USER00000078/VIDEO00003465.mp4,2023-05-11 12:01,155,51,747,24,2010,747,0,2.94,379.0,30.0,1,0.5,1.0,0.0,0.0243,0.128,0.0,none,{}
VIDEO00001978,POST00001110,USER00003562,1024,576,47,540p,mp4,Everyday Is Christmas,60,"Si,estas,buscando,que,hacer,en,NYC,este,domingo,este,es,el,itinerario,perfecto,christmasinnewyork,navidadennewyork,5thave,bryantpark,holidays,mexicanaennuevayork",MX,[],es,train/USER00003562/VIDEO00001978.mp4,2022-12-11 03:01,243,9189,241200,355,1374,241200,0,7.39,1432.0,30.0,1,0.617,2.7586,0.7241,0.0082,0.1072,0.0,happy,{'happy': 1.0}
VIDEO00004246,POST00003213,USER00002725,1024,576,92,540p,mp4,original sound,92,"That,s,Tony,Award,winner,Bonnie,Milligan,thank,you,very,much,avery,for,bwaySHO,BonnieMilligan,KimberlyAkimbo,Better,broadwayinbryantpark",US,[],en,train/USER00002725/VIDEO00004246.mp4,2023-07-09 17:47,1940,15800,2300000,2739,17300,2300000,0,2.55,2775.0,30.0,1,0.9674,1.6292,0.3371,0.0258,0.0938,0.0,angry,"{'angry': 0.5, 'fear': 0.5}"
VIDEO00001945,POST00001082,USER00003171,1024,576,61,540p,mp4,original sound,61,,US,[],un,train/USER00003171/VIDEO00001945.mp4,2022-12-06 03:23,532,378,593,16,5383,593,0,2.46,1832.0,30.0,1,1.0164,2.0484,0.7581,0.0041,0.0082,0.0,none,{}
VIDEO00002032,POST00001160,USER00005156,1024,576,6,540p,mp4,The enemy thought he had me,26,"Where,the,central,fl,peeps,at,orlando,kissimmee,kindred,christiantiktok,christianfriends,newfriends,osceolacounty,hispanic",US,[],en,train/USER00005156/VIDEO00002032.mp4,2022-12-20 20:02,228,305,5173,58,960,5173,0,4.35,198.0,30.0,1,1.0,1.1667,0.1667,0.0553,0.1008,0.0,none,{}
VIDEO00002938,POST00002010,USER00002858,1280,720,18,720p,mp4,PRETTY BOY FLOW,26,"Such,a,fun,activity,My,boys,loved,it,fyp,thingstodoinorlando,orlandofl,boymom,boymomslife,topgolforlando,driveshackorlando",US,[],en,train/USER00002858/VIDEO00002938.mp4,2023-03-26 21:35,1083,708,6531,98,49000,6531,0,3.92,547.0,30.0,1,0.1111,1.0,0.0,0.1682,0.312,0.5,none,{}
VIDEO00004102,POST00003079,USER00003199,1024,576,8,540p,mp4,Golden Hour: Piano Version,60,"SPRINGS,Located,in,Silver,Springs,FL,Only,1,hour,and,30,minutes,away,from,Orlando,Do,miss,out,on,an,this,amazing,paddle,adventure,our,other,destinations,Visit,Reservation,Required,BOOK,NOW,Link,in,Bio,otterpaddleorlando,irocker,silverspring,silversprings,silverspringsstatepark,floridasprings,flsprings,thespringstate,visitflorida,paddleflorida,exploreflorida,floridaadventures,paddleboardflorida,paddleboard,paddleboarding,visitorlando,exploreorlando",US,"['silver springs florida', 'silver springs', 'Springs In Florida', 'orlando florida', 'silver springs state park', 'Things To Do In Florida', 'Florida', 'Places To Go In Florida', 'Places To Visit In Florida', 'Visiting Florida Springs']",en,train/USER00003199/VIDEO00004102.mp4,2023-06-29 19:36,85,7775,265400,176,556,265400,0,10.91,261.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003503,POST00002526,USER00003013,1024,576,79,540p,mp4,Luxury fashion (no vocals),136,"La,tienda,es,CRAZY,HOT,BUYS,730,Sand,Lake,Rd,Suite,106,Orlando,FL,32809,United,States,Todos,los,de,10,am,a,8,pm,Domingos,de,11,a,7,pm,Todo,en,la,tienda,tiene,un,precio,Viernes,10,Jueves,CERRADO,1,Martes,3,Lunes,5,Domingo,7,8,Si,vas,por,ejemplo,un,todo,lo,que,encuentres,8,no,importa,lo,que,sea,El,jueves,cierran,para,reponer,por,ende,el,viernes,es,el,mejor,para,encontrar,cosas,Los,productos,todas,las,semanas,nunca,vas,a,encontrar,lo,mismo,No,se,puede,ingresar,con,mochilas,en,el,auto,o,en,la,caja,Pagar,con,tarjeta,tiene,un,3,de,incremento,con,paciencia,y,ganas,de,divertirse,como,un,juego,viaje,viajar,curiosidades,estadosunidos,viajera,viajestiktok,compras,amazon,orlando,florida,liquidacion,apple",AR,"['crazy home buys', 'crazy buys orlando', 'crazy home buys orlando', 'crazyhotbuys dicas orlando', 'Florida Orlando City', 'Crazy Hot Deals', 'Orlando Florida', 'apple store shopping', 'apple store', 'Discount Store Orlando']",es,train/USER00003013/VIDEO00003503.mp4,2023-05-14 04:14,39,52700,956000,160,292,956000,0,11.49,2382.0,30.0,1,0.3418,2.037,0.4074,0.0161,0.1761,0.0,none,{}
VIDEO00003124,POST00002183,USER00000636,1280,720,22,720p,mp4,Dang! (feat. Anderson .Paak),60,"Some,of,my,favorite,local,shops,orlandothingstodo,orlandofl,orlandoshopping,orlandoboutiques",US,"['gasp orlando', 'orlando', 'Orlando Florida', 'orlando shopping area', 'orlando city', 'Visiting Orlando Florida', 'orlando things to do', 'orlando places to go', 'Places To Go In Orlando Florida', 'Orlando Florida Things To Do']",en,train/USER00000636/VIDEO00003124.mp4,2023-04-12 21:23,664,40100,1300000,467,15400,1300000,0,8.47,685.0,30.0,1,0.2273,2.2,0.8,0.0013,0.0061,0.0,none,{}
VIDEO00003871,POST00002865,USER00003770,1024,576,20,540p,mp4,Happy Summer,134,"at,Fun,Spot,in,Orlando,was,SOOO,much,fun,fun,adventure,amusementpark,rollercoaster,happy,orlando,florida,fyp,tiktok,viral",US,"['fun spot orlando florida', 'fun spot orlando', 'orlando kart center', 'orlando things to do', 'Fun Things To Do In Orlando', 'fun spot', 'orlando activities', 'things to do in orlando florida', 'go karts orlando florida', 'universal studios orlando']",en,train/USER00003770/VIDEO00003871.mp4,2023-06-09 20:58,33,736,24200,75,3828,24200,0,9.1,600.0,30.0,1,0.1053,1.0,0.0,0.1866,0.3642,0.5,none,{}
VIDEO00003787,POST00002788,USER00003207,1024,576,18,540p,mp4,original sound,34,"my,fav,orlando,spots,fyp,thingstodoinorlando,orlandofl",US,"['agave azul orlando', 'baldwin park orlando', 'orlando art museum', 'domu orlando restaurant', 'sixty vines orlando fl', 'orlando things to do', 'boxi park orlando', 'hillstone orlando', 'the h orlando', 'chroma orlando']",en,train/USER00003207/VIDEO00003787.mp4,2023-06-03 18:36,456,1638,102400,26,138300,102400,0,10.39,550.0,30.0,1,0.0556,1.0,0.0,0.001,0.001,0.0,none,{}
VIDEO00003732,POST00002739,USER00000016,1024,576,10,540p,mp4,This is heaven,15,"Canoed,up,the,Colorado,River,and,discovered,hundreds,of,natural,hot,this,hot,waterfall,being,my,favorite,one,hotsprings,coloradoriver,backpackinglife,hikingadventures,grandcanyon,arizonacheck,canoeing",US,"['waterfall', 'Springs', 'hiking', 'Grand Canyon Arizona', 'Colorado Hikes', 'colorado springs', 'colorado', 'Hiking Adventures', 'Activities Colorado Springs', 'Colorado Trip']",en,train/USER00000016/VIDEO00003732.mp4,2023-05-30 21:34,457,132800,6600000,675,22800,6600000,0,6.46,315.0,30.0,1,0.6,1.3333,0.3333,0.0013,0.0029,0.0,none,{}
VIDEO00005008,POST00003925,USER00002667,1024,576,14,540p,mp4,why do you take your camera everywhere,19,"This,is,your,sign,to,take,a,trip,to,a,private,hotspring,hotsprings,privatepool,batangkali,girlstrip",MY,[],en,train/USER00002667/VIDEO00005008.mp4,2023-08-27 04:42,457,3961,428600,50,53200,428600,0,7.8,433.0,30.0,1,0.0714,1.0,0.0,0.0011,0.0011,0.0,none,{}
VIDEO00000867,POST00000074,USER00003636,1024,576,14,540p,mp4,The Nights,46,"An,actual,hot,spring,in,the,mountain,hidden,in,a,deep,forest,hotsprings,camping,taiwan",TW,[],en,train/USER00003636/VIDEO00000867.mp4,2022-02-14 16:15,0,2174,21200,59,58,21200,0,7.18,344.0,23.976023976023978,1,0.7143,1.6,0.6,0.0038,0.0072,0.0,neutral,"{'neutral': 0.6667, 'sad': 0.3333}"
VIDEO00003321,POST00002356,USER00001844,1024,576,5,540p,mp4,Calmness/Chill/Live performance_609_2_1(840705),114,"Nice,change,from,the,beach,hotsprings,nature,getaway,nature,trip",MY,[],en,train/USER00001844/VIDEO00003321.mp4,2023-04-30 12:24,383,311,1538,38,395,1538,0,6.6,167.0,29.97002997002997,1,0.2,2.0,1.0,0.0032,0.0051,0.0,none,{}
VIDEO00004097,POST00003074,USER00000619,1036,576,51,540p,mp4,original sound,51,hotspringssd,US,[],un,train/USER00000619/VIDEO00004097.mp4,2023-06-29 15:50,7299,30200,357000,4601,124700,357000,0,3.56,1543.0,30.0,1,0.0784,1.0,0.0,0.0013,0.0017,0.0,none,{}
VIDEO00003453,POST00002481,USER00000504,1280,720,69,720p,mp4,original sound,69,"I,went,to,four,hot,springs,and,this,one,was,my,favorite,Things,farther,from,parking,are,always,better,I,believe,the,flowers,are,yellow,monkey,flowers,hotsprings,naturalhotsprings,boisenationalforest,bonnevillehotsprings",US,[],en,train/USER00000504/VIDEO00003453.mp4,2023-05-10 17:30,1865,223200,10100000,584,13600,10100000,0,4.22,2082.0,30.0,1,0.029,1.0,0.0,0.0039,0.0066,0.0,none,{}
VIDEO00002920,POST00001994,USER00003582,1280,720,14,720p,mp4,Still Into You Drill,60,"We,got,that,hot,healing,water,in,the,Natural,State,arkansas,naturalstate,hotsprings,hotspringsarkanas,nationalparks",US,[],en,train/USER00003582/VIDEO00002920.mp4,2023-03-24 23:00,1064,56300,5200000,1006,13700,5200000,0,5.77,448.0,29.92,1,0.1333,1.0,0.0,0.1167,0.1213,0.0,none,{}
VIDEO00002612,POST00001702,USER00003098,1024,576,10,540p,mp4,Melodious ambient electronica,271,"again,mtprincetonhotsprings,mtprinceton,colorado,mountprinceton,hotsprings,hotspringspa,hotspringspool,hotspringsvacation,hotspringsdaytrip,hotspringtrip,coloradovacation,coloradohotsprings,swimmingpools,wateryoga,vacation,rockymountains,mtprincetoncolorado,mountprincetonhotsprings,visitcolorado",US,[],en,train/USER00003098/VIDEO00002612.mp4,2023-02-23 02:28,126,127500,378500,719,3520,378500,0,5.19,312.0,30.0,1,0.1,1.0,0.0,0.0041,0.0041,0.0,none,{}
